"API_StateNumber","StateName","API_CountyNumber","CountyName"
1,"ALABAMA",1,"AUTAUGA"
1,"ALABAMA",3,"BALDWIN"
1,"ALABAMA",5,"BARBOUR"
1,"ALABAMA",7,"BIBB"
1,"ALABAMA",9,"BLOUNT"
1,"ALABAMA",11,"BULLOCK"
1,"ALABAMA",13,"BUTLER"
1,"ALABAMA",15,"CALHOUN"
1,"ALABAMA",17,"CHAMBERS"
1,"ALABAMA",19,"CHEROKEE"
1,"ALABAMA",21,"CHILTON"
1,"ALABAMA",23,"CHOCTAW"
1,"ALABAMA",25,"CLARKE"
1,"ALABAMA",27,"CLAY"
1,"ALABAMA",29,"CLEBURNE"
1,"ALABAMA",31,"COFFEE"
1,"ALABAMA",33,"COLBERT"
1,"ALABAMA",35,"CONECUH"
1,"ALABAMA",37,"COOSA"
1,"ALABAMA",39,"COVINGTON"
1,"ALABAMA",41,"CRENSHAW"
1,"ALABAMA",43,"CULLMAN"
1,"ALABAMA",45,"DALE"
1,"ALABAMA",47,"DALLAS"
1,"ALABAMA",49,"DEKALB"
1,"ALABAMA",51,"ELMORE"
1,"ALABAMA",53,"ESCAMBIA"
1,"ALABAMA",55,"ETOWAH"
1,"ALABAMA",57,"FAYETTE"
1,"ALABAMA",59,"FRANKLIN"
1,"ALABAMA",61,"GENEVA"
1,"ALABAMA",63,"GREENE"
1,"ALABAMA",65,"HALE"
1,"ALABAMA",67,"HENRY"
1,"ALABAMA",69,"HOUSTON"
1,"ALABAMA",71,"JACKSON"
1,"ALABAMA",73,"JEFFERSON"
1,"ALABAMA",75,"LAMAR"
1,"ALABAMA",77,"LAUDERDALE"
1,"ALABAMA",79,"LAWRENCE"
1,"ALABAMA",81,"LEE"
1,"ALABAMA",83,"LIMESTONE"
1,"ALABAMA",85,"LOWNDES"
1,"ALABAMA",87,"MACON"
1,"ALABAMA",89,"MADISON"
1,"ALABAMA",91,"MARENGO"
1,"ALABAMA",93,"MARION"
1,"ALABAMA",95,"MARSHALL"
1,"ALABAMA",97,"MOBILE"
1,"ALABAMA",99,"MONROE"
1,"ALABAMA",101,"MONTGOMERY"
1,"ALABAMA",103,"MORGAN"
1,"ALABAMA",105,"PERRY"
1,"ALABAMA",107,"PICKENS"
1,"ALABAMA",109,"PIKE"
1,"ALABAMA",111,"RANDOLPH"
1,"ALABAMA",113,"RUSSELL"
1,"ALABAMA",115,"ST. CLAIR"
1,"ALABAMA",117,"SHELBY"
1,"ALABAMA",119,"SUMTER"
1,"ALABAMA",121,"TALLADEGA"
1,"ALABAMA",123,"TALLAPOOSA"
1,"ALABAMA",125,"TUSCALOOSA"
1,"ALABAMA",127,"WALKER"
1,"ALABAMA",129,"WASHINGTON"
1,"ALABAMA",131,"WILCOX"
1,"ALABAMA",133,"WINSTON"
1,"ALABAMA",203,"BALDWIN OFFSHORE"
1,"ALABAMA",297,"MOBILE OFFSHORE"
2,"ARIZONA",1,"APACHE"
2,"ARIZONA",3,"COCHISE"
2,"ARIZONA",5,"COCONINO"
2,"ARIZONA",7,"GILA"
2,"ARIZONA",9,"GRAHAM"
2,"ARIZONA",11,"GREENLEE"
2,"ARIZONA",12,"LA PAZ"
2,"ARIZONA",13,"MARICOPA"
2,"ARIZONA",15,"MOHAVE"
2,"ARIZONA",17,"NAVAJO"
2,"ARIZONA",19,"PIMA"
2,"ARIZONA",21,"PINAL"
2,"ARIZONA",23,"SANTA CRUZ"
2,"ARIZONA",25,"YAVAPAI"
2,"ARIZONA",27,"YUMA"
3,"ARKANSAS",1,"ARKANSAS"
3,"ARKANSAS",3,"ASHLEY"
3,"ARKANSAS",5,"BAXTER"
3,"ARKANSAS",7,"BENTON"
3,"ARKANSAS",9,"BOONE"
3,"ARKANSAS",11,"BRADLEY"
3,"ARKANSAS",13,"CALHOUN"
3,"ARKANSAS",15,"CARROLL"
3,"ARKANSAS",17,"CHICOT"
3,"ARKANSAS",19,"CLARK"
3,"ARKANSAS",21,"CLAY"
3,"ARKANSAS",23,"CLEBURNE"
3,"ARKANSAS",25,"CLEVELAND"
3,"ARKANSAS",27,"COLUMBIA"
3,"ARKANSAS",29,"CONWAY"
3,"ARKANSAS",31,"CRAIGHEAD"
3,"ARKANSAS",33,"CRAWFORD"
3,"ARKANSAS",35,"CRITTENDEN"
3,"ARKANSAS",37,"CROSS"
3,"ARKANSAS",39,"DALLAS"
3,"ARKANSAS",41,"DESHA"
3,"ARKANSAS",43,"DREW"
3,"ARKANSAS",45,"FAULKNER"
3,"ARKANSAS",47,"FRANKLIN"
3,"ARKANSAS",49,"FULTON"
3,"ARKANSAS",51,"GARLAND"
3,"ARKANSAS",53,"GRANT"
3,"ARKANSAS",55,"GREENE"
3,"ARKANSAS",57,"HEMPSTEAD"
3,"ARKANSAS",59,"HOT SPRING"
3,"ARKANSAS",61,"HOWARD"
3,"ARKANSAS",63,"INDEPENDENCE"
3,"ARKANSAS",65,"IZARD"
3,"ARKANSAS",67,"JACKSON"
3,"ARKANSAS",69,"JEFFERSON"
3,"ARKANSAS",71,"JOHNSON"
3,"ARKANSAS",73,"LAFAYETTE"
3,"ARKANSAS",75,"LAWRENCE"
3,"ARKANSAS",77,"LEE"
3,"ARKANSAS",79,"LINCOLN"
3,"ARKANSAS",81,"LITTLE RIVER"
3,"ARKANSAS",83,"LOGAN"
3,"ARKANSAS",85,"LONOKE"
3,"ARKANSAS",87,"MADISON"
3,"ARKANSAS",89,"MARION"
3,"ARKANSAS",91,"MILLER"
3,"ARKANSAS",93,"MISSISSIPPI"
3,"ARKANSAS",95,"MONROE"
3,"ARKANSAS",97,"MONTGOMERY"
3,"ARKANSAS",99,"NEVADA"
3,"ARKANSAS",101,"NEWTON"
3,"ARKANSAS",103,"OUACHITA"
3,"ARKANSAS",105,"PERRY"
3,"ARKANSAS",107,"PHILLIPS"
3,"ARKANSAS",109,"PIKE"
3,"ARKANSAS",111,"POINSETT"
3,"ARKANSAS",113,"POLK"
3,"ARKANSAS",115,"POPE"
3,"ARKANSAS",117,"PRAIRIE"
3,"ARKANSAS",119,"PULASKI"
3,"ARKANSAS",121,"RANDOLPH"
3,"ARKANSAS",123,"ST. FRANCIS"
3,"ARKANSAS",125,"SALINE"
3,"ARKANSAS",127,"SCOTT"
3,"ARKANSAS",129,"SEARCY"
3,"ARKANSAS",131,"SEBASTIAN"
3,"ARKANSAS",133,"SEVIER"
3,"ARKANSAS",135,"SHARP"
3,"ARKANSAS",137,"STONE"
3,"ARKANSAS",139,"UNION"
3,"ARKANSAS",141,"VAN BUREN"
3,"ARKANSAS",143,"WASHINGTON"
3,"ARKANSAS",145,"WHITE"
3,"ARKANSAS",147,"WOODRUFF"
3,"ARKANSAS",149,"YELL"
4,"CALIFORNIA",1,"ALAMEDA"
4,"CALIFORNIA",3,"ALPINE"
4,"CALIFORNIA",5,"AMADOR"
4,"CALIFORNIA",7,"BUTTE"
4,"CALIFORNIA",9,"CALAVERAS"
4,"CALIFORNIA",11,"COLUSA"
4,"CALIFORNIA",13,"CONTRA COSTA"
4,"CALIFORNIA",15,"DEL NORTE"
4,"CALIFORNIA",17,"EL DORADO"
4,"CALIFORNIA",19,"FRESNO"
4,"CALIFORNIA",21,"GLENN"
4,"CALIFORNIA",23,"HUMBOLDT"
4,"CALIFORNIA",25,"IMPERIAL"
4,"CALIFORNIA",27,"INYO"
4,"CALIFORNIA",29,"KERN"
4,"CALIFORNIA",30,"KERN"
4,"CALIFORNIA",31,"KINGS"
4,"CALIFORNIA",33,"LAKE"
4,"CALIFORNIA",35,"LASSEN"
4,"CALIFORNIA",37,"LOS ANGELES"
4,"CALIFORNIA",39,"MADERA"
4,"CALIFORNIA",41,"MARIN"
4,"CALIFORNIA",43,"MARIPOSA"
4,"CALIFORNIA",45,"MENDOCINO"
4,"CALIFORNIA",47,"MERCED"
4,"CALIFORNIA",49,"MODOC"
4,"CALIFORNIA",51,"MONO"
4,"CALIFORNIA",53,"MONTEREY"
4,"CALIFORNIA",55,"NAPA"
4,"CALIFORNIA",57,"NEVADA"
4,"CALIFORNIA",59,"ORANGE"
4,"CALIFORNIA",61,"PLACER"
4,"CALIFORNIA",63,"PLUMAS"
4,"CALIFORNIA",65,"RIVERSIDE"
4,"CALIFORNIA",67,"SACRAMENTO"
4,"CALIFORNIA",69,"SAN BENITO"
4,"CALIFORNIA",71,"SAN BERNARDINO"
4,"CALIFORNIA",73,"SAN DIEGO"
4,"CALIFORNIA",75,"SAN FRANCISCO"
4,"CALIFORNIA",77,"SAN JOAQUIN"
4,"CALIFORNIA",79,"SAN LUIS OBISPO"
4,"CALIFORNIA",81,"SAN MATEO"
4,"CALIFORNIA",83,"SANTA BARBARA"
4,"CALIFORNIA",85,"SANTA CLARA"
4,"CALIFORNIA",87,"SANTA CRUZ"
4,"CALIFORNIA",89,"SHASTA"
4,"CALIFORNIA",91,"SIERRA"
4,"CALIFORNIA",93,"SISKIYOU"
4,"CALIFORNIA",95,"SOLANO"
4,"CALIFORNIA",97,"SONOMA"
4,"CALIFORNIA",99,"STANISLAUS"
4,"CALIFORNIA",101,"SUTTER"
4,"CALIFORNIA",103,"TEHAMA"
4,"CALIFORNIA",105,"TRINITY"
4,"CALIFORNIA",107,"TULARE"
4,"CALIFORNIA",109,"TUOLUMNE"
4,"CALIFORNIA",111,"VENTURA"
4,"CALIFORNIA",113,"YOLO"
4,"CALIFORNIA",115,"YUBA"
4,"CALIFORNIA",116,"ANACAPA ISLAND"
4,"CALIFORNIA",118,"SAN CLEMENTE ISLAND"
4,"CALIFORNIA",120,"SAN MIGUEL ISLAND"
4,"CALIFORNIA",122,"SAN NICOLAS ISLAND"
4,"CALIFORNIA",124,"SANTA BARBARA ISLAND"
4,"CALIFORNIA",126,"SANTA CATALINA ISLAND"
4,"CALIFORNIA",128,"SANTA CRUZ ISLAND"
4,"CALIFORNIA",130,"SANTA ROSA ISLAND"
4,"CALIFORNIA",201,"ALAMEDA OFFSHORE"
4,"CALIFORNIA",211,"VENTURA OFFSHORE"
4,"CALIFORNIA",213,"CONTRA COSTA OFFSHORE"
4,"CALIFORNIA",215,"DEL NORTE OFFSHORE"
4,"CALIFORNIA",216,"ANACAPA ISLAND OFFSHORE"
4,"CALIFORNIA",218,"SAN CLEMENTE ISLAND OFFSHORE"
4,"CALIFORNIA",220,"SAN MIGUEL ISLAND OFFSHORE"
4,"CALIFORNIA",222,"SAN NICOLAS ISLAND OFFSHORE"
4,"CALIFORNIA",223,"HUMBOLDT ISLAND OFFSHORE"
4,"CALIFORNIA",224,"SANTA BARBARA ISLAND OFFSHORE"
4,"CALIFORNIA",226,"SANTA CATALINA ISLAND OFFSHORE"
4,"CALIFORNIA",228,"SANTA CRUZ ISLAND OFFSHORE"
4,"CALIFORNIA",230,"SANTA ROSA ISLAND OFFSHORE"
4,"CALIFORNIA",237,"LOS ANGELES OFFSHORE"
4,"CALIFORNIA",241,"MARIN OFFSHORE"
4,"CALIFORNIA",245,"MENDOCINO OFFSHORE"
4,"CALIFORNIA",253,"MONTEREY OFFSHORE"
4,"CALIFORNIA",255,"NAPA OFFSHORE"
4,"CALIFORNIA",259,"ORANGE OFFSHORE"
4,"CALIFORNIA",273,"SAN DIEGO OFFSHORE"
4,"CALIFORNIA",275,"SAN FRANCISCO OFFSHORE"
4,"CALIFORNIA",279,"SAN LUIS OBISPO OFFSHORE"
4,"CALIFORNIA",281,"SAN MATEO OFFSHORE"
4,"CALIFORNIA",283,"SANTA BARBARA OFFSHORE"
4,"CALIFORNIA",287,"SANTA CRUZ OFFSHORE"
4,"CALIFORNIA",295,"SOLANO OFFSHORE"
4,"CALIFORNIA",297,"SONOMA OFFSHORE"
4,"CALIFORNIA",305,"EUREKA ZONE 1"
4,"CALIFORNIA",307,"POINT ARENA ZONE2"
4,"CALIFORNIA",308,"SAN FRANCISCO ZONE3"
4,"CALIFORNIA",309,"CARMEL ZONE 4"
4,"CALIFORNIA",310,"MORRO BAY"
4,"CALIFORNIA",311,"SANTA CRUZ AREA"
4,"CALIFORNIA",312,"SANTA CATALINA AREA"
4,"CALIFORNIA",313,"SAN NICOLAS AREA"
5,"COLORADO",1,"ADAMS"
5,"COLORADO",3,"ALAMOSA"
5,"COLORADO",5,"ARAPAHOE"
5,"COLORADO",7,"ARCHULETA"
5,"COLORADO",9,"BACA"
5,"COLORADO",11,"BENT"
5,"COLORADO",13,"BOULDER"
5,"COLORADO",14,"BROOMFIELD"
5,"COLORADO",15,"CHAFFEE"
5,"COLORADO",17,"CHEYENNE"
5,"COLORADO",19,"CLEAR CREEK"
5,"COLORADO",21,"CONEJOS"
5,"COLORADO",23,"COSTILLA"
5,"COLORADO",25,"CROWLEY"
5,"COLORADO",27,"CUSTER"
5,"COLORADO",29,"DELTA"
5,"COLORADO",31,"DENVER"
5,"COLORADO",33,"DOLORES"
5,"COLORADO",35,"DOUGLAS"
5,"COLORADO",37,"EAGLE"
5,"COLORADO",39,"ELBERT"
5,"COLORADO",41,"EL PASO"
5,"COLORADO",43,"FREMONT"
5,"COLORADO",45,"GARFIELD"
5,"COLORADO",47,"GILPIN"
5,"COLORADO",49,"GRAND"
5,"COLORADO",51,"GUNNISON"
5,"COLORADO",53,"HINSDALE"
5,"COLORADO",55,"HUERFANO"
5,"COLORADO",57,"JACKSON"
5,"COLORADO",59,"JEFFERSON"
5,"COLORADO",61,"KIOWA"
5,"COLORADO",63,"KIT CARSON"
5,"COLORADO",65,"LAKE"
5,"COLORADO",67,"LA PLATA"
5,"COLORADO",69,"LARIMER"
5,"COLORADO",71,"LAS ANIMAS"
5,"COLORADO",73,"LINCOLN"
5,"COLORADO",75,"LOGAN"
5,"COLORADO",77,"MESA"
5,"COLORADO",79,"MINERAL"
5,"COLORADO",81,"MOFFAT"
5,"COLORADO",83,"MONTEZUMA"
5,"COLORADO",85,"MONTROSE"
5,"COLORADO",87,"MORGAN"
5,"COLORADO",89,"OTERO"
5,"COLORADO",91,"OURAY"
5,"COLORADO",93,"PARK"
5,"COLORADO",95,"PHILLIPS"
5,"COLORADO",97,"PITKIN"
5,"COLORADO",99,"PROWERS"
5,"COLORADO",101,"PUEBLO"
5,"COLORADO",103,"RIO BLANCO"
5,"COLORADO",105,"RIO GRANDE"
5,"COLORADO",107,"ROUTT"
5,"COLORADO",109,"SAGUACHE"
5,"COLORADO",111,"SAN JUAN"
5,"COLORADO",113,"SAN MIGUEL"
5,"COLORADO",115,"SEDGWICK"
5,"COLORADO",117,"SUMMIT"
5,"COLORADO",119,"TELLER"
5,"COLORADO",121,"WASHINGTON"
5,"COLORADO",123,"WELD"
5,"COLORADO",125,"YUMA"
6,"CONNECTICUT",1,"FAIRFIELD"
6,"CONNECTICUT",3,"HARTFORD"
6,"CONNECTICUT",5,"LITCHFIELD"
6,"CONNECTICUT",7,"MIDDLESEX"
6,"CONNECTICUT",9,"NEW HAVEN"
6,"CONNECTICUT",11,"NEW LONDON"
6,"CONNECTICUT",13,"TOLLAND"
6,"CONNECTICUT",15,"WINDHAM"
6,"CONNECTICUT",201,"FAIRFIELD OFFSHORE"
6,"CONNECTICUT",207,"MIDDLESEX OFFSHORE"
6,"CONNECTICUT",209,"NEW HAVEN OFFSHORE"
6,"CONNECTICUT",211,"NEW LONDON OFFSHORE"
7,"DELAWARE",1,"KENT"
7,"DELAWARE",3,"NEW CASTLE"
7,"DELAWARE",5,"SUSSEX"
7,"DELAWARE",119,"SALISBURY"
7,"DELAWARE",126,"WILMINGTON CANYON"
7,"DELAWARE",205,"SUSSEX OFFSHORE"
8,"DISTRICT OF COLUMBIA",1,"DISTRICT OF COLUMBIA"
9,"FLORIDA",1,"ALACHUA"
9,"FLORIDA",2,"BAHAMAS"
9,"FLORIDA",3,"BAKER"
9,"FLORIDA",5,"BAY"
9,"FLORIDA",7,"BRADFORD"
9,"FLORIDA",9,"BREVARD"
9,"FLORIDA",11,"BROWARD"
9,"FLORIDA",13,"CALHOUN"
9,"FLORIDA",15,"CHARLOTTE"
9,"FLORIDA",17,"CITRUS"
9,"FLORIDA",19,"CLAY"
9,"FLORIDA",21,"COLLIER"
9,"FLORIDA",23,"COLUMBIA"
9,"FLORIDA",25,"DADE"
9,"FLORIDA",27,"DESOTO"
9,"FLORIDA",29,"DIXIE"
9,"FLORIDA",31,"DUVAL"
9,"FLORIDA",33,"ESCAMBIA"
9,"FLORIDA",35,"FLAGLER"
9,"FLORIDA",37,"FRANKLIN"
9,"FLORIDA",38,"FT PIERCE"
9,"FLORIDA",39,"GADSDEN"
9,"FLORIDA",41,"GILCHRIST"
9,"FLORIDA",43,"GLADES"
9,"FLORIDA",45,"GULF"
9,"FLORIDA",47,"HAMILTON"
9,"FLORIDA",49,"HARDEE"
9,"FLORIDA",51,"HENDRY"
9,"FLORIDA",53,"HERNANDO"
9,"FLORIDA",55,"HIGHLANDS"
9,"FLORIDA",57,"HILLSBOROUGH"
9,"FLORIDA",59,"HOLMES"
9,"FLORIDA",61,"INDIAN RIVER"
9,"FLORIDA",63,"JACKSON"
9,"FLORIDA",65,"JEFFERSON"
9,"FLORIDA",67,"LAFAYETTE"
9,"FLORIDA",69,"LAKE"
9,"FLORIDA",71,"LEE"
9,"FLORIDA",73,"LEON"
9,"FLORIDA",75,"LEVY"
9,"FLORIDA",77,"LIBERTY"
9,"FLORIDA",79,"MADISON"
9,"FLORIDA",81,"MANATEE"
9,"FLORIDA",83,"MARION"
9,"FLORIDA",85,"MARTIN"
9,"FLORIDA",87,"MONROE"
9,"FLORIDA",89,"NASSAU"
9,"FLORIDA",91,"OKALOOSA"
9,"FLORIDA",93,"OKEECHOBEE"
9,"FLORIDA",95,"ORANGE"
9,"FLORIDA",97,"OSCEOLA"
9,"FLORIDA",99,"PALM BEACH"
9,"FLORIDA",101,"PASCO"
9,"FLORIDA",103,"PINELLAS"
9,"FLORIDA",105,"POLK"
9,"FLORIDA",107,"PUTNAM"
9,"FLORIDA",109,"ST. JOHNS"
9,"FLORIDA",111,"ST. LUCIE"
9,"FLORIDA",113,"SANTA ROSA"
9,"FLORIDA",115,"SARASOTA"
9,"FLORIDA",117,"SEMINOLE"
9,"FLORIDA",119,"SUMTER"
9,"FLORIDA",121,"SUWANNEE"
9,"FLORIDA",123,"TAYLOR"
9,"FLORIDA",125,"UNION"
9,"FLORIDA",127,"VOLUSIA"
9,"FLORIDA",129,"WAKULLA"
9,"FLORIDA",131,"WALTON"
9,"FLORIDA",133,"WASHINGTON"
9,"FLORIDA",205,"BAY OFFSHORE"
9,"FLORIDA",209,"BREVARD OFFSHORE"
9,"FLORIDA",211,"BROWARD OFFSHORE"
9,"FLORIDA",215,"CHARLOTTE OFFSHORE"
9,"FLORIDA",217,"CITRUS OFFSHORE"
9,"FLORIDA",221,"COLLIER OFFSHORE"
9,"FLORIDA",225,"DADE OFFSHORE"
9,"FLORIDA",229,"DIXIE OFFSHORE"
9,"FLORIDA",231,"DUVAL OFFSHORE"
9,"FLORIDA",233,"ESCAMBIA OFFSHORE"
9,"FLORIDA",235,"FLAGLER OFFSHORE"
9,"FLORIDA",237,"FRANKLIN OFFSHORE"
9,"FLORIDA",245,"GULF OFFSHORE"
9,"FLORIDA",253,"HERNANDO OFFSHORE"
9,"FLORIDA",257,"HILLSBOROUGH OFFSHORE"
9,"FLORIDA",261,"INDIAN RIVER OFFSHORE"
9,"FLORIDA",265,"JEFFERSON OFFSHORE"
9,"FLORIDA",271,"LEE OFFSHORE"
9,"FLORIDA",275,"LEVY OFFSHORE"
9,"FLORIDA",281,"MANATEE OFFSHORE"
9,"FLORIDA",285,"MARTIN OFFSHORE"
9,"FLORIDA",287,"MONROE OFFSHORE"
9,"FLORIDA",289,"NASSAU OFFSHORE"
9,"FLORIDA",291,"OKALOOSA OFFSHORE"
9,"FLORIDA",299,"PALM BEACH OFFSHORE"
9,"FLORIDA",301,"PASCO OFFSHORE"
9,"FLORIDA",303,"PINELLAS OFFSHORE"
9,"FLORIDA",309,"ST JOHNS OFFSHORE"
9,"FLORIDA",311,"ST LUCIE OFFSHORE"
9,"FLORIDA",313,"SANTA ROSA OFFSHORE"
9,"FLORIDA",315,"SARASOTA OFFSHORE"
9,"FLORIDA",322,"ORLANDO"
9,"FLORIDA",323,"TAYLOR OFFSHORE"
9,"FLORIDA",324,"WALKER CAY"
9,"FLORIDA",327,"VOLUSIA OFFSHORE"
9,"FLORIDA",329,"WAKULLA OFFSHORE"
9,"FLORIDA",330,"BIMINI"
9,"FLORIDA",331,"WALTON OFFSHORE"
9,"FLORIDA",336,"DAYTONA BEACH"
9,"FLORIDA",341,"JACKSONVILLE"
9,"FLORIDA",344,"STETSON MESA"
9,"FLORIDA",346,"MARQUESAS"
10,"GEORGIA",1,"APPLING"
10,"GEORGIA",3,"ATKINSON"
10,"GEORGIA",5,"BACON"
10,"GEORGIA",7,"BAKER"
10,"GEORGIA",9,"BALDWIN"
10,"GEORGIA",11,"BANKS"
10,"GEORGIA",13,"BARROW"
10,"GEORGIA",15,"BARTOW"
10,"GEORGIA",17,"BEN HILL"
10,"GEORGIA",19,"BERRIEN"
10,"GEORGIA",21,"BIBB"
10,"GEORGIA",23,"BLECKLEY"
10,"GEORGIA",25,"BRANTLEY"
10,"GEORGIA",27,"BROOKS"
10,"GEORGIA",28,"BRUNSWICK"
10,"GEORGIA",29,"BRYAN"
10,"GEORGIA",31,"BULLOCH"
10,"GEORGIA",33,"BURKE"
10,"GEORGIA",35,"BUTTS"
10,"GEORGIA",37,"CALHOUN"
10,"GEORGIA",39,"CAMDEN"
10,"GEORGIA",43,"CANDLER"
10,"GEORGIA",45,"CARROLL"
10,"GEORGIA",47,"CATOOSA"
10,"GEORGIA",49,"CHARLTON"
10,"GEORGIA",51,"CHATHAM"
10,"GEORGIA",53,"CHATTAHOOCHEE"
10,"GEORGIA",55,"CHATTOOGA"
10,"GEORGIA",57,"CHEROKEE"
10,"GEORGIA",59,"CLARKE"
10,"GEORGIA",61,"CLAY"
10,"GEORGIA",63,"CLAYTON"
10,"GEORGIA",65,"CLINCH"
10,"GEORGIA",67,"COBB"
10,"GEORGIA",69,"COFFEE"
10,"GEORGIA",71,"COLQUITT"
10,"GEORGIA",73,"COLUMBIA"
10,"GEORGIA",75,"COOK"
10,"GEORGIA",77,"COWETA"
10,"GEORGIA",79,"CRAWFORD"
10,"GEORGIA",81,"CRISP"
10,"GEORGIA",83,"DADE"
10,"GEORGIA",85,"DAWSON"
10,"GEORGIA",87,"DECATUR"
10,"GEORGIA",89,"DEKALB"
10,"GEORGIA",91,"DODGE"
10,"GEORGIA",93,"DOOLY"
10,"GEORGIA",95,"DOUGHERTY"
10,"GEORGIA",97,"DOUGLAS"
10,"GEORGIA",99,"EARLY"
10,"GEORGIA",101,"ECHOLS"
10,"GEORGIA",102,"SAVANNAH"
10,"GEORGIA",103,"EFFINGHAM"
10,"GEORGIA",105,"ELBERT"
10,"GEORGIA",107,"EMANUEL"
10,"GEORGIA",109,"EVANS"
10,"GEORGIA",111,"FANNIN"
10,"GEORGIA",113,"FAYETTE"
10,"GEORGIA",115,"FLOYD"
10,"GEORGIA",117,"FORSYTH"
10,"GEORGIA",119,"FRANKLIN"
10,"GEORGIA",121,"FULTON"
10,"GEORGIA",123,"GILMER"
10,"GEORGIA",125,"GLASCOCK"
10,"GEORGIA",127,"GLYNN"
10,"GEORGIA",129,"GORDON"
10,"GEORGIA",131,"GRADY"
10,"GEORGIA",133,"GREENE"
10,"GEORGIA",135,"GWINNETT"
10,"GEORGIA",137,"HABERSHAM"
10,"GEORGIA",139,"HALL"
10,"GEORGIA",141,"HANCOCK"
10,"GEORGIA",143,"HARALSON"
10,"GEORGIA",145,"HARRIS"
10,"GEORGIA",147,"HART"
10,"GEORGIA",149,"HEARD"
10,"GEORGIA",151,"HENRY"
10,"GEORGIA",153,"HOUSTON"
10,"GEORGIA",155,"IRWIN"
10,"GEORGIA",157,"JACKSON"
10,"GEORGIA",159,"JASPER"
10,"GEORGIA",161,"JEFF DAVIS"
10,"GEORGIA",163,"JEFFERSON"
10,"GEORGIA",165,"JENKINS"
10,"GEORGIA",167,"JOHNSON"
10,"GEORGIA",169,"JONES"
10,"GEORGIA",171,"LAMAR"
10,"GEORGIA",173,"LANIER"
10,"GEORGIA",175,"LAURENS"
10,"GEORGIA",177,"LEE"
10,"GEORGIA",179,"LIBERTY"
10,"GEORGIA",181,"LINCOLN"
10,"GEORGIA",183,"LONG"
10,"GEORGIA",185,"LOWNDES"
10,"GEORGIA",187,"LUMPKIN"
10,"GEORGIA",189,"MCDUFFIE"
10,"GEORGIA",191,"MCINTOSH"
10,"GEORGIA",193,"MACON"
10,"GEORGIA",195,"MADISON"
10,"GEORGIA",197,"MARION"
10,"GEORGIA",199,"MERIWETHER"
10,"GEORGIA",201,"MILLER"
10,"GEORGIA",205,"MITCHELL"
10,"GEORGIA",207,"MONROE"
10,"GEORGIA",209,"MONTGOMERY"
10,"GEORGIA",211,"MORGAN"
10,"GEORGIA",213,"MURRAY"
10,"GEORGIA",215,"MUSCOGEE"
10,"GEORGIA",217,"NEWTON"
10,"GEORGIA",219,"OCONEE"
10,"GEORGIA",221,"OGLETHORPE"
10,"GEORGIA",223,"PAULDING"
10,"GEORGIA",225,"PEACH"
10,"GEORGIA",227,"PICKENS"
10,"GEORGIA",229,"PIERCE"
10,"GEORGIA",231,"PIKE"
10,"GEORGIA",233,"POLK"
10,"GEORGIA",235,"PULASKI"
10,"GEORGIA",237,"PUTNAM"
10,"GEORGIA",239,"QUITMAN"
10,"GEORGIA",241,"RABUN"
10,"GEORGIA",243,"RANDOLPH"
10,"GEORGIA",245,"RICHMOND"
10,"GEORGIA",247,"ROCKDALE"
10,"GEORGIA",249,"SCHLEY"
10,"GEORGIA",251,"SCREVEN"
10,"GEORGIA",253,"SEMINOLE"
10,"GEORGIA",255,"SPALDING"
10,"GEORGIA",257,"STEPHENS"
10,"GEORGIA",259,"STEWART"
10,"GEORGIA",261,"SUMTER"
10,"GEORGIA",263,"TALBOT"
10,"GEORGIA",265,"TALIAFERRO"
10,"GEORGIA",267,"TATTNALL"
10,"GEORGIA",269,"TAYLOR"
10,"GEORGIA",271,"TELFAIR"
10,"GEORGIA",273,"TERRELL"
10,"GEORGIA",275,"THOMAS"
10,"GEORGIA",277,"TIFT"
10,"GEORGIA",279,"TOOMBS"
10,"GEORGIA",281,"TOWNS"
10,"GEORGIA",283,"TREUTLEN"
10,"GEORGIA",285,"TROUP"
10,"GEORGIA",287,"TURNER"
10,"GEORGIA",289,"TWIGGS"
10,"GEORGIA",291,"UNION"
10,"GEORGIA",293,"UPSON"
10,"GEORGIA",295,"WALKER"
10,"GEORGIA",297,"WALTON"
10,"GEORGIA",299,"WARE"
10,"GEORGIA",301,"WARREN"
10,"GEORGIA",303,"WASHINGTON"
10,"GEORGIA",305,"WAYNE"
10,"GEORGIA",307,"WEBSTER"
10,"GEORGIA",309,"WHEELER"
10,"GEORGIA",311,"WHITE"
10,"GEORGIA",313,"WHITFIELD"
10,"GEORGIA",315,"WILCOX"
10,"GEORGIA",317,"WILKES"
10,"GEORGIA",319,"WILKINSON"
10,"GEORGIA",321,"WORTH"
10,"GEORGIA",329,"BRYAN OFFSHORE"
10,"GEORGIA",339,"CAMDEN OFFSHORE"
10,"GEORGIA",351,"CHATHAM OFFSHORE"
10,"GEORGIA",427,"GLYNN OFFSHORE"
10,"GEORGIA",479,"LIBERTY OFFSHORE"
10,"GEORGIA",491,"MC INTOSH OFFSHORE"
11,"IDAHO",1,"ADA"
11,"IDAHO",3,"ADAMS"
11,"IDAHO",5,"BANNOCK"
11,"IDAHO",7,"BEAR LAKE"
11,"IDAHO",9,"BENEWAH"
11,"IDAHO",11,"BINGHAM"
11,"IDAHO",13,"BLAINE"
